type,name,glon,glat,distance (parsecs),x (parsecs),y (parsecs),z (parsecs),radius (parsecs),log10 age (years),Arm (masers),Source
open cluster,UBC 627,219.6096067063,15.8932515556,2594.70679813181,-1922.56479416602,-1591.02695987741,710.5499232623,8.28795927125002,unknown,,2020A&A...635A..45C
open cluster,UBC 628,220.4204280368,0.9847098863,6265.664160401,-4769.39065521289,-4062.00262940598,107.67909546641,11.2749328642504,unknown,,2020A&A...635A..45C
open cluster,UBC 629,224.9189014694,14.2915160371,3186.74314850223,-2186.71973347063,-2180.53815365908,786.6651525351,11.8348290410671,unknown,,2020A&A...635A..45C
open cluster,UBC 630,228.7945976187,2.8878433576,2387.77459407832,-1570.97378643879,-1794.16753140309,120.298560702093,4.94708687919233,unknown,,2020A&A...635A..45C
open cluster,UBC 631,229.9901922796,2.0791293047,5186.72199170124,-3332.44543700541,-3970.07348535793,188.172658580023,8.31689849162746,unknown,,2020A&A...635A..45C
open cluster,UBC 632,230.3348012155,11.8855989776,3654.97076023392,-2282.95215384564,-2753.23011196223,752.771327828661,7.20505836051134,unknown,,2020A&A...635A..45C
open cluster,UBC 633,231.1806440305,1.5482658672,5763.68876080692,-3611.74754135829,-4489.00169159446,155.729386457349,12.5441644507301,unknown,,2020A&A...635A..45C
open cluster,UBC 634,232.9787183688,-2.5584231054,3091.19010819165,-1859.38625156778,-2465.58294501117,-137.984759059425,4.57800651649056,unknown,,2020A&A...635A..45C
open cluster,UBC 636,241.710538684,2.0173986131,3082.6140567201,-1460.02621218542,-2712.75817279508,108.517179991687,4.82504767902298,unknown,,2020A&A...635A..45C
open cluster,UBC 637,242.2794818244,6.9919693673,5417.11809317443,-2501.0823385716,-4759.71759562895,659.42700956449,7.31821292371873,unknown,,2020A&A...635A..45C
open cluster,UBC 638,242.3267131571,6.9749784015,11098.7791342952,-5116.44933122066,-9756.44949088414,1347.7899854003,10.0592332880607,unknown,,2020A&A...635A..45C
open cluster,UBC 639,243.2113944382,-0.3565266639,6706.90811535882,-3022.74511889125,-5986.97642353387,-41.7338967115177,6.56408030497166,unknown,,2020A&A...635A..45C
open cluster,UBC 640,245.5426984393,1.4913101288,5387.93103448276,-2229.92869062856,-4902.81107748046,140.222699977449,12.9464614170425,unknown,,2020A&A...635A..45C
open cluster,UBC 641,246.2823042239,-3.5734407187,4009.62309542903,-1609.65723204727,-3663.82659252348,-249.911309535224,8.17680182910577,unknown,,2020A&A...635A..45C
open cluster,UBC 642,246.5089904696,11.6069384672,3164.55696202532,-1235.61406662136,-2842.93763426836,636.697928323131,10.4737963098449,unknown,,2020A&A...635A..45C
open cluster,UBC 643,251.0257861613,-2.0051841545,4644.68183929401,-1509.25913383301,-4389.62349888299,-162.517055300338,5.15545190868728,unknown,,2020A&A...635A..45C
open cluster,UBC 644,251.6359806334,-0.3879624612,5045.40867810293,-1589.53519988561,-4788.356653882,-34.1633228021907,9.49641253001704,unknown,,2020A&A...635A..45C
open cluster,UBC 645,252.0670729721,0.642603376,6049.60677555959,-1862.57754960094,-5755.34044437398,67.8482127412351,19.7574691224657,unknown,,2020A&A...635A..45C
open cluster,UBC 646,252.3849654173,0.7125387979,9970.08973080758,-3016.91524858154,-9501.87029045454,123.986316213326,18.6646213770358,unknown,,2020A&A...635A..45C
open cluster,UBC 647,261.5974384376,-11.4609953523,1544.16306361952,-221.145009440764,-1497.12791521883,-306.826428651099,3.92702340958514,unknown,,2020A&A...635A..45C
open cluster,UBC 648,262.2223661336,12.3747070291,5945.30321046373,-785.878203128194,-5753.75414361104,1274.10320189423,9.03717586534328,unknown,,2020A&A...635A..45C
open cluster,UBC 649,265.6223647893,15.1186837036,2241.14746750336,-165.145399263157,-2157.26407693125,584.534576035427,5.15193759167738,unknown,,2020A&A...635A..45C
open cluster,UBC 650,274.3148513928,2.2564143724,3881.98757763975,291.843416415591,-3867.98329784363,152.840377017727,7.60338203283552,unknown,,2020A&A...635A..45C
open cluster,UBC 651,279.7077411995,-1.1135613701,4137.36036408771,697.520520638855,-4077.34604961619,-80.4058287127099,7.17375790782552,unknown,,2020A&A...635A..45C
open cluster,UBC 652,285.8271047985,4.0576636292,2776.23542476402,755.279723299579,-2664.29053110018,196.447548157451,5.64599369853826,unknown,,2020A&A...635A..45C
open cluster,UBC 653,286.7472476743,-0.3004309499,2618.48651479445,754.507220628444,-2507.38947301924,-13.7299953465168,5.80100005932018,unknown,,2020A&A...635A..45C
open cluster,UBC 654,286.8274078931,-1.2499125891,4372.54044599913,1265.5042597223,-4184.31734153461,-95.3797979430783,9.8498813847313,unknown,,2020A&A...635A..45C
open cluster,UBC 655,287.8320432241,-4.20079758,3598.41669665347,1098.97463466929,-3416.33970674798,-263.591508218928,3.32965549135511,unknown,,2020A&A...635A..45C
open cluster,UBC 656,288.1028638518,-1.9878614849,4757.37392959087,1477.34036767566,-4519.16360161365,-165.022682795795,4.94233895296098,unknown,,2020A&A...635A..45C
open cluster,UBC 657,288.4883323936,-1.7904632953,5777.00751010976,1831.06131192675,-5476.17113679077,-180.499098084784,9.72417899159443,unknown,,2020A&A...635A..45C
open cluster,UBC 658,290.1567114995,0.4091765225,2797.2027972028,963.860857962777,-2625.81733845749,19.9759911503398,4.34637494773886,unknown,,2020A&A...635A..45C
open cluster,UBC 659,290.708013688,-0.279503772,2725.53829381303,963.754344456374,-2549.4234201801,-13.2958346819824,4.71618995241348,unknown,,2020A&A...635A..45C
open cluster,UBC 660,290.8759887866,0.848321014,2286.75966155957,814.789408969145,-2136.4085997728,33.856514654933,3.60943541868346,unknown,,2020A&A...635A..45C
open cluster,UBC 661,291.2881977725,-0.5263894976,2362.94896030246,857.854404230019,-2201.62266173314,-21.7086499053226,4.4266516067291,unknown,,2020A&A...635A..45C
open cluster,UBC 662,296.3235867105,0.6185941377,5109.86203372509,2265.78621151032,-4579.72263198939,55.1675763383645,8.93088051607617,unknown,,2020A&A...635A..45C
open cluster,UBC 664,318.4301385143,-2.0646728003,3374.95781302734,2523.32610177929,-2237.94127460633,-121.591427358159,5.62434925890541,unknown,,2020A&A...635A..45C
open cluster,UBC 665,331.1601143622,0.3139960929,2106.59363808721,1845.28743982101,-1016.12880181174,11.5446349858642,1.97629316602517,unknown,,2020A&A...635A..45C
open cluster,UBC 666,332.1870666641,-0.9065922664,5184.03317781234,4584.57727151839,-2418.49609322568,-82.023637984355,7.16708058166409,unknown,,2020A&A...635A..45C
open cluster,UBC 667,335.8320485885,-0.0565796306,3059.03946160905,2790.91104455889,-1252.40921578631,-3.02080355777689,3.06858589919673,unknown,,2020A&A...635A..45C
open cluster,UBC 668,337.4259538268,-1.2324475145,3281.91663931736,3029.76891226953,-1259.56115131673,-70.58945931899,5.93468623854522,unknown,,2020A&A...635A..45C
open cluster,UBC 669,338.9568211859,-0.9613986801,2665.24520255864,2487.15006749979,-956.878618737666,-44.7195762537248,5.48988923682201,unknown,,2020A&A...635A..45C
open cluster,UBC 670,341.2356450501,-0.1936715419,2015.31640467553,1908.19056170432,-648.276627291568,-6.81217177881962,2.27333689516326,unknown,,2020A&A...635A..45C
open cluster,UBC 671,342.5943774056,0.0599686916,2700.51309748852,2576.85783299255,-807.816011961044,2.82649453263777,3.59551918011149,unknown,,2020A&A...635A..45C
open cluster,UBC 672,343.5258256908,1.6176145685,1759.63399612881,1686.72444008695,-498.803663179938,49.672619659815,3.54832082492091,unknown,,2020A&A...635A..45C
hii region,Sh 2-22 (63 Ophiuchi nebula),4.51,0.34,1048,1044.96050735385,82.4236876839573,6.22025350352921,12.0081242933474,,,
hii region,Sh 2-264 (Angelfish nebula),195.07,-11.97,392,-379.262125973738,-102.119766819265,-83.270901440176,22.7988222236673,,,
hii region,Sh 2-171 (Berkeley 59 nebula),118.24,5.72,1052,-498.164004748258,927.516522333824,105.457741161787,27.7073236123872,,,
hii region,Sh 2-162 (Bubble nebula),112.2,0.2,2321,-877.332223585203,2149.83698759269,8.10521185749056,13.5088662713878,,,
hii region,Sh 2-220 (California nebula | NGC 1499),160.31,-12.34,368,-347.085602824934,124.20629807911,-80.6462040731683,17.5757541689623,,,
hii region,RCW 53 (Carina nebula),287.54,-0.85,2394,721.735561059055,-2283.4927978445,-35.5307204410048,62.7179007503516,,,
hii region,Sh 2-8 (Cat's Paw nebula | NGC 6334),351.21,0.75,1649,1629.63862567834,-251.990154108247,21.5866722080988,29.7361143056494,,,
hii region,Sh 2-155 (Cave nebula),110.35,2.63,810,-281.898990128355,760.032981177164,37.2357148140224,7.08169954432509,,,
hii region,RCW 32 (Collinder 197 nebula),261.54,0.98,940,-138.33038763269,-930.031272496023,16.0840304904557,3.8543589970953,,,
hii region,Sh 2-7 (delta Scorpii nebula),349.86,22.26,138,136.58455262446,-24.4278061556234,56.7931257685505,5.23549767493493,,,
hii region,Sh 2-108 (DWB 63),78.18,1.8,1415,289.931088957099,1385.40578754942,44.4813150396797,37.0823329683017,,,
hii region,Sh 2-49 (Eagle nebula | Messier 16),16.8,0.75,1680,1608.73331165807,485.705222834858,21.9983743172269,22.0002591327441,,,
hii region,Sh 2-131 (Elephant Trunk nebula),99.52,3.8,911,-150.786316721909,899.135325590645,60.5544627954394,22.596292219166,,,
hii region,RCW 51 (Eye of Horus),285.59,0.04,2470,664.031570511716,-2379.89742172496,1.7249436662527,17.1850297739498,,,
hii region,Sh 2-229 (Flaming Star nebula | IC 405),171.97,-2.18,396,-392.600354649613,55.3860223227855,-15.0929257009551,3.7511702920504,,,
hii region,Sh 2-273 (Fox Fur nebula),202.92,2.17,722,-665.349219547238,-281.328246960053,27.3723128409895,26.2969760668121,,,
hii region,Sh 2-185 (Gamma Cassiopeiae nebula | IC 59/IC 63),123.97,-1.87,167,-93.5444916216458,138.84217050336,-5.46596825634246,2.92379356125616,,,
hii region,m Cen nebula (Ge 136),306.6,-1.3,2048,1221.63169823773,-1644.92847711061,-46.4970560101061,80.5239760908065,,,
hii region,Gum 12 (Gum nebula),258.27,-7.25,336,-68.3642690748188,-329.25030900098,-42.7793115714507,112.326749951939,,,
hii region,RCW 119 (HD 153919 nebula),348.05,1.77,1661,1625.37221409366,-344.001315042405,51.3401190556791,25.6326591043612,,,
hii region,Sh 2-190 (Heart nebula | W4),134.81,0.94,2090,-1473.16888277141,1482.97185261193,34.2970435282086,45.6170542768275,,,
hii region,Sh 2-119 (HS 240),87.6,-3.86,852,35.7134798929739,852.09781640982,-57.5430635222236,19.8953410233481,,,
hii region,RCW 62 (IC 2944 nebula),294.85,-1.63,2341,984.117379926093,-2124.95311526517,-66.6388396675733,25.5561629734227,,,
hii region,Sh 2-235 (Kidney nebula),173.61,2.8,1571,-1561.70010567912,174.896741799993,76.8573649509105,2.28833391350793,,,
hii region,Sh 2-25 (Lagoon nebula | Messier 8),6.09,-1.29,1154,1147.54111643061,122.434199909608,-25.9876266454896,15.1112249343213,,,
hii region,Sh 2-134 (lambda Cephei nebula),103.82,2.6,600,-143.485433451847,583.289020776802,27.2766318344164,13.995344645455,,,
hii region,Sh 2-82 (LBN 129),53.54,0.01,825,490.347575918769,663.635164262759,0.144013714105188,1.08010347784948,,,
hii region,Sh 2-11 (Lobster nebula | NGC 6357),353.19,0.84,1677,1665.48594410266,-198.891996594606,24.5925534885026,21.959677909774,,,
hii region,Sh 2-261 (Lower's nebula),194.1,-1.9,1922,-1864.90041454422,-468.430606625499,-63.7868887872722,12.5920050043187,,,
hii region,Sh 2-252 (Monkey nebula | NGC 2174),189.9,0.65,1876,-1848.34019173221,-322.587004038639,21.2866261468366,10.9165758572766,,,
hii region,Sh 2-206 (NGC 1491),150.6,-0.9,2865,-2496.66344321893,1406.7975508951,-45.0184822441476,20.8431144713126,,,
hii region,Sh 2-54 (NGC 6604 cluster | W 35),18.7,2,1864,1766.36609803146,597.881938640471,65.1205596018137,37.9999605007479,,,
hii region,Sh 2-158 (NGC 7538),111.5,0.8,2472,-906.248733259307,2300.64643963718,34.5276927535775,3.59675406437791,,,
hii region,Sh 2-45 (Omega nebula | Messier 17),15.1,-0.7,1598,1542.85934428883,416.295400339483,-19.5246557134205,13.9468836393687,,,
hii region,Sh 2-281 (Orion nebula | Messier 42),209.03,-19.48,388,-339.731265019084,-188.548721697381,-137.438719069784,3.5966698497495,,,
hii region,Sh 2-184 (Pac-Man nebula | NGC 281),123.1,-6.08,2704,-1476.71612128942,2265.27795586259,-288.03062303673,15.8210063878739,,,
hii region,Sh 2-205 (Peanut nebula),148.54,-0.24,1103,-941.412216885918,575.99449914857,-4.62295366094514,19.2643193721635,,,
hii region,Sh 2-117 (Pelican and North America nebulae),84.78,-0.57,654,59.5917114585075,652.279993659723,-6.51636651872385,25.4613576294122,,,
hii region,Sh 2-1 (pi Scorpii nebula),347.22,20.24,167,163.394298767532,-37.0622992591684,61.7773761657929,3.89644243254911,,,
hii region,RCW 108 (Rim nebula | NGC 6188),336.61,-1.48,1189,1091.47910641903,-472.09903121955,-30.7249893780365,36.3455672200525,,,
hii region,Sh 2-275 (Rosette nebula),206.34,-2,1547,-1387.15323572489,-686.779211322835,-54.0523404928464,22.5279714229372,,,
hii region,RCW 113 (Sco OB1 nebula),342.95,1.27,1617,1545.93420603115,-474.115094844043,35.8478376457147,56.4808525759474,,,
hii region,Sh 2-296 (Seagull nebula),224.53,-1.96,1095,-781.158205937256,-768.446440315926,-37.4993220086134,63.8588598120208,,,
hii region,Sh 2-292 (Seagull's head nebula),223.7,-1.89,1281,-926.247318179989,-885.141163133435,-42.277094768756,3.91526799556173,,,
hii region,Sh 2-199 (Soul nebula | W5),137.57,1.08,2250,-1661.09904413728,1518.38757044506,42.4259529553718,39.2896056468815,,,
hii region,RCW 75 (Stock 16 nebula),306.2,0.22,3986,2354.37307746361,-3216.84287445005,15.3066395539958,12.5120900737627,,,
hii region,RCW 129 (Tau Scorpii nebula),351.63,13.19,140,139.399193065799,-20.5101068548284,33.0218444369575,5.90818350691751,,,
hii region,Sh 2-30 (Trifid nebula | Messier 20),6.99,-0.26,1462,1451.72284577197,177.991964374726,-6.63708528017177,4.2545684481424,,,
hii region,Sh 2-101 (Tulip nebula),71.6,2.8,1878,593.020208219263,1782.68451392104,91.8853647199071,5.47155997793072,,,
hii region,Sh 2-88 (Vul OB1 nebula),61.48,0.33,1891,903.181943660368,1662.0703946678,10.8950534046412,6.87825862203464,,,
hii region,Sh 2-37 (W 34),11.63,-1.78,1467,1437.58272076091,295.877870444888,-45.6119775016882,4.27148352662812,,,
hii region,Sh 2-64 (W 40 | LBN 90),28.96,3.54,555,486.378305127888,269.160180976378,34.3890952847171,2.02513746766862,,,
hii region,Sh 2-142 (Wizard nebula),107.06,-0.93,2765,-811.245446621726,2643.55995761053,-44.8880368663556,12.067283029778,,,
hii region,RCW 48 (WR 18 ring nebula | NGC 3199),283.54,-0.98,1851,433.543761065364,-1800.30190875466,-31.6761598941832,6.11468115440597,,,
hii region,RCW 114 (WR 90 nebula),343.9,-4.7,1112,1068.40943986676,-308.38053898182,-91.4250118080549,53.5945589279437,,,
hii region,Sh 2-27 (zeta Ophiuchi nebula),5.77,23.66,102,101.935385253842,10.3002977753286,44.8890856456295,9.68981772261538,,,
hii region,BFS 28,141.73,2.75,890,-698.984424890141,551.430624368614,42.7647386030959,2.59280502937143,,,
hii region,BFS 54,211.25,-0.41,1448,-1238.47071826021,-751.522480489709,-10.3665210205058,0.632110375044056,,,
hii region,BFS 63,221.01,-2.51,1054,-795.765847042868,-691.992573115032,-46.2274960478269,1.53526952144688,,,
hii region,DWB 155,82.4,2.5,1578,208.824583328187,1565.06745556161,68.9379030598058,3.90772897690249,,,
hii region,DWB 68,78.3,2.5,994,201.707863352048,974.010430628324,43.428536736139,1.15846239211462,,,
hii region,DWB 78,79,3.6,1571,299.762153199792,1542.14258907977,98.8393450035345,8.70001341986803,,,
hii region,Ge 129,300,0.4,1886,943.129511097237,-1633.54823133807,13.1687861373096,12.346013578923,,,
hii region,Ge 130,300.8,0.3,2676,1370.59167250102,-2299.18892052738,14.0153633425032,23.3596386200365,,,
hii region,Ge 68,172.6,0.3,2600,-2578.77372417056,334.924229766755,13.6159561264126,7.56447597002292,,,
hii region,Gum 21 (WR 14 nebula),267.44,-1.7,2087,-93.2512655472898,-2085.6828351272,-61.963461244954,15.1896191677501,,,
hii region,Gum 31 (Gabriela Mistral nebula | IC 2599),286.28,-0.17,2993,839.205877316995,-2873.58345768493,-8.88226930781224,8.70814450300972,,,
hii region,Gum 37 (NGC 3572 nebula | RCW 54c),290.6,0.31,2470,869.176886037258,-2312.40763027375,13.3660850780356,7.18612257554299,,,
hii region,Gum 38a (Statue of Liberty nebula | NGC 3576),291.26,-0.61,2389,866.576952523367,-2227.24807765926,-25.4449797430104,6.95233120482992,,,
hii region,Gum 61 (HD 319703 nebula),351.03,0.64,5087,5025.71799473045,-793.298283642744,56.8352321389106,5.18040411282574,,,
hii region,Gum 62 (HD 156738 nebula),351.17,0.47,3063,3027.48584476201,-470.302880477593,25.1330404041444,3.56501186039564,,,
hii region,Gum 63 (HD 319699 nebula),351.13,1.14,1568,1549.66463324702,-241.839773683633,31.2106206232131,6.48442556822326,,,
hii region,Gum 64b (HD 319702 nebula),351.33,0.58,1481,1464.54176197152,-223.3216563015,14.9973053145608,1.29289355702011,,,
hii region,H 36 (Hoffleit [H53] 36),288,0,2560,791.162731528627,-2434.94851405229,0,5.58562180375537,,,
hii region,L 4,320.4,-2.2,3927,3026.24028767545,-2503.52369176555,-150.881800162928,4.00163840351379,,,
hii region,Ori-Eri Bubble,196.72,-21.21,364,-349.562779995302,-105.006877204012,-141.64511435917,136.084570106331,,,
hii region,RCW 102 (LS 3539 nebula),331.92,-1.13,3614,3189.45466531736,-1701.57971364414,-71.3044439814293,9.74980310370729,,,
hii region,RCW 104 (WR 75 ring nebula),332.8,-1.47,3170,2820.27073017005,-1449.42227646943,-81.3721307268316,9.22690341516781,,,
hii region,RCW 107 (NGC 6164/6165),336.36,-0.21,1066,977.103956938437,-427.698820475997,-3.90934996741676,1.08593335306894,,,
hii region,RCW 110 (Gum 54),340.96,-0.97,1797,1699.15587288086,-586.393481907873,-30.4339462021251,4.74312231953059,,,
